Sheet Name,Metaheuristic,Seed,Initial Sequence,Initial Makespan,Best Sequence,Best Makespan,Iterations,Time
VFR100_40_10,RandomSelection,0,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 36 51 10 55 79 32 30 47 95 98
 53  6 56 74  2 64 11 21 31 19 18 91 80  5 37 33 52 13 59 70 58 97 90 34
 94  8 85 28 78 14 66 77 43 35 60 27  3 41 44 61 17  4 54 96 48 86 49 24
  9 68 62 23 88 40 15 42 12 69  1 45 63 92 87 57 76 22 82 84 38 83 26 25
  0 89 29]",8208,60,1.7963616847991943
VFR100_40_10,QLearning,0,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,60,3.629916191101074
VFR100_40_10,RandomSelection,42,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 16 67 75 81 71 39 65 46 50  7 72 20 93 51 36 10 55 32 30 76 53  6 56
 95 74 64 22  2 98 11 19 31 21 18 91 80 37 33 52 13 59 70 90 94 97 58  8
 85 34 78 14 79 66 40 28 77 35 43 60 27  3 41 44 61  4  5 17 69 54 96 48
 49 24  9 68 62 23 88 86 12  1 42 15 45 63 92 82 57 47 87 84 38 83 26 25
  0 89 29]",8226,60,1.6128196716308594
VFR100_40_10,QLearning,42,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,60,6.3450586795806885
VFR100_40_10,RandomSelection,93,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 16 67 75 81 71 39 65 46 50  7 72 20 93 51 36 10 55 32 30 76 53  6 56
 95 74 64 22  2 98 11 19 31 21 18 91 80 37 33 52 13 59 70 90 94 97 58 85
  3  8 34 78 14 79 66 40 28 77 35 43 60 27 41 44 61  4  5 17 69 54 96 48
 49 86 24  9 68 62 23 88 12  1 42 15 45 63 92 57 82 47 87 84 38 83 26 25
 89  0 29]",8230,60,1.4165589809417725
VFR100_40_10,QLearning,93,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,60,5.602427959442139
VFR100_40_10,RandomSelection,7043,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,60,1.4778425693511963
VFR100_40_10,QLearning,7043,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,60,4.806184530258179
VFR100_40_10,RandomSelection,101112,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 51 22 36 10 55 32 30 76 53  6
 56 95 98 74  2 64 11 19 31 21 18 91 80 37 33 52 13 59 70 58 90 94 97 85
  8 34 78 14 79 66 40 28 77 43 35 60 27  3 41 44 61  5  4 17 69 54 96 48
 49 86 24  9 68 62 88 15 23  1 42 12 45 63 92 87 82 57 47 84 38 83 26 25
  0 89 29]",8246,60,1.7350566387176514
VFR100_40_10,QLearning,101112,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 51 22 36 10 55 32 30 76 53  6
 56 95 98 74  2 64 11 19 31 21 18 91 80 37 33 52 13 59 70 58 90 94 97 85
  8 34 78 14 79 66 40 28 77 43 35 60 27  3 41 44 61  5  4 17 69 54 96 48
 49 86 24  9 68 62 88 15 23  1 42 12 45 63 92 87 82 57 47 84 38 83 26 25
  0 89 29]",8246,60,6.144277334213257
VFR100_60_10,RandomSelection,0,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 55 94 86 58 85 40 71 89 27 16 34 66 31  3 76 90 13 53 41  8 72
 39 78 48 93 64 25 28  9 81 79  0 92 73 91 20 59 10 18 84 69  1 37  5 61
 74 50  2 52 44 26 46 29 38 32 97 35 83 24 95 49 57 70 54 17  6 14 19 45
 47 68 51 12 75 21 30 22  4 96 33  7 98 11 82 43 60 56 62 63 65 15 23 36
 42 87 77]",9873,60,2.4332375526428223
VFR100_60_10,QLearning,0,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,8.824354887008667
VFR100_60_10,RandomSelection,42,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,2.5345332622528076
VFR100_60_10,QLearning,42,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 86 55 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,5.849372148513794
VFR100_60_10,RandomSelection,93,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 86 19 58 55 40 85 27 16 34 35 17  0 66 13 31  3 41  8 49 89 28
 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5 21
 74 61 50 33  2 52 44 26 46 71 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9881,60,2.6513848304748535
VFR100_60_10,QLearning,93,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,5.1035730838775635
VFR100_60_10,RandomSelection,7043,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,2.509223461151123
VFR100_60_10,QLearning,7043,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,60,7.216818332672119
VFR100_60_10,RandomSelection,101112,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 68 80 88  7 94 86 40 58 55 85 71 18 89 27 16 34 51 66 81 31  3 79 13
 41  8 83 17 90 72 28 48 78 91 93 64 39 25  9 92 73 20 59 10 53 84 69  1
 37  5 61 74 49 50  2 44  0 52 26 46 29 32 38 98 97 35 24 95 57  6 54 76
 14 19 22 45 47 12 75 21 30  4 70 96 33 60 11 82 43 62 63 65 15 23 56 36
 42 87 77]",9887,60,2.591364622116089
VFR100_60_10,QLearning,101112,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 68 80 88  7 55 94 58 40 85 71 18 89 27 16 34 66 86  0 51 81  3 31 41
 13 69  8 83 17 65 72 90 79 48 49 38 28 78 91 93 64 25  9 92 39 73 20 59
 10 53 60 84  1 37  5 61 74 50  2 44 52 26 46 29 32 97 35 24 95 57 54  6
 76 14 19 22 45 47 12 75 21 30  4 70 96 33 11 82 43 62 63 15 56 98 23 36
 42 87 77]",9903,60,7.192343473434448
