Sheet Name,Metaheuristic,Seed,Initial Sequence,Initial Makespan,Best Sequence,Best Makespan,Iterations,Time
VFR100_40_10,RandomSelection,0,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 36 51 10 55 79 32 30 47 95 98
 53  6 56 74  2 64 11 21 31 19 18 91 80  5 37 33 52 13 59 70 58 97 90 34
 94  8 85 28 78 14 66 77 43 35 60 27  3 41 44 61 17  4 54 96 48 86 49 24
  9 68 62 23 88 40 15 42 12 69  1 45 63 92 87 57 76 22 82 84 38 83 26 25
  0 89 29]",8208,30,1.5697345733642578
VFR100_40_10,QLearning,0,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,42,5.235499858856201
VFR100_40_10,RandomSelection,42,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 36 51 10 55 79 32 30 47 95 98
 53  6 56 74  2 64 11 21 31 19 18 91 80  5 37 33 52 13 59 70 58 97 90 34
 94  8 85 28 78 14 66 77 43 35 60 27  3 41 44 61 17  4 54 96 48 86 49 24
  9 68 62 23 88 40 15 42 12 69  1 45 63 92 87 57 76 22 82 84 38 83 26 25
  0 89 29]",8208,30,0.6773719787597656
VFR100_40_10,QLearning,42,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,36,4.434190988540649
VFR100_40_10,RandomSelection,93,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 35 43 60 27  3 41 44 61 17  4 54 49 48
 96 86 24  9 68 62 23 88 40 15 42 12  1 45 63 82 92 87 22 38 84 83 26 89
 25  0 29]",8223,30,0.6305608749389648
VFR100_40_10,QLearning,93,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,36,4.973703622817993
VFR100_40_10,RandomSelection,7043,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,30,0.7265353202819824
VFR100_40_10,QLearning,7043,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 43 35 60 27  3 41 44 86 61 17  4 54 96
 48 49 24 68 62  9 23 88 40 15 22 42 12  1 45 63 82 92 87 38 84 83 26 89
 25  0 29]",8219,48,4.599156618118286
VFR100_40_10,RandomSelection,101112,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 75 81 71 39 65 46 50  7 72 20 93 51 22 36 10 55 32 30 76 53  6
 56 95 98 74  2 64 11 19 31 21 18 91 80 37 33 52 13 59 70 58 90 94 97 85
  8 34 78 14 79 66 40 28 77 43 35 60 27  3 41 44 61  5  4 17 69 54 96 48
 49 86 24  9 68 62 88 15 23  1 42 12 45 63 92 87 82 57 47 84 38 83 26 25
  0 89 29]",8246,30,0.6871211528778076
VFR100_40_10,QLearning,101112,"[73 67 16 81 71 39 75 46 65 50  7 72 20 93 51 22 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 11 19 31 21 18 91 80  5 37 33 52 13 59 70 58 90 94
 97  8 85 34 78 14 79 66 40 28 77 43 35 60 27 41  3 44 61 17  4 69 54 96
 48 86 49 24  9 68 62 23 88 15 42 12  1 45 63 92 87 57 82 84 38 83 26 25
  0 89 29]",8301,"[73 67 16 50 81 71 39 75 46 65  7 72 20 93 51 79 36 10 55 47 32 30 76 53
  6 56 95 98 74  2 64 57 11 19 31 21 18 91 80  5 37 33 52 69 13 59 70 58
 97 90 94  8 85 34 78 14 66 28 77 35 43 60 27  3 41 44 61 17  4 54 49 48
 96 86 24  9 68 62 23 88 40 15 42 12  1 45 63 82 92 87 22 38 84 83 26 89
 25  0 29]",8223,48,3.476825714111328
VFR100_60_10,RandomSelection,0,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,30,1.0764074325561523
VFR100_60_10,QLearning,0,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 68 88  7 71 55 80 94 40 85 58 18 89 27 16 34 66 86  0 81  3 13 69 31
 41  8 83 17 65 72 79 48 49 38 28 78 91 93 64 25  9 39 73 20 59 10 53 60
 84 37  5 61 92  1 74 50  2 44 52 26 46 29 51 32 97 35 24 95 57 54  6 76
 14 19 22 45 47 12 75 21 30  4 70 96 33 11 82 43 90 62 63 15 56 98 23 36
 42 87 77]",9871,42,4.9095072746276855
VFR100_60_10,RandomSelection,42,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 68 80 88  7 94 86 40 58 55 85 71 18 89 27 16 34 66 12 51 81 31 90  3
 13 41  8 83 17 79 72 28 49 48 78 93 91 64 39 25  9  0 92  2 73 20 59 10
 53 84 69  1 37  5 61 74 50 44 75 52 26 46 29 32 21 38 97 62 35 24 95 57
 54  6 76 14 22 45 47 19 30  4 70 96 56 33 11 82 60 43 63 65 15 23 36 98
 42 87 77]",9870,30,1.6764752864837646
VFR100_60_10,QLearning,42,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 68 88  7 71 55 80 94 40 58 85 18 89 27 16 34 66 86  0 81  3 13 69 31
 41  8 83 17 65 72 79 48 49 38 28 78 91 93 64 25  9 39 73 20 59 10 53 60
 84 37  5 61 92  1 74 50  2 44 52 26 46 29 51 32 97 35 24 95 57 54  6 76
 14 19 22 45 47 12 75 21 30  4 70 96 33 11 82 43 90 62 63 15 56 98 23 36
 42 87 77]",9869,48,6.274505376815796
VFR100_60_10,RandomSelection,93,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 86 55 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,30,1.4420461654663086
VFR100_60_10,QLearning,93,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,42,4.059513807296753
VFR100_60_10,RandomSelection,7043,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,30,1.1239356994628906
VFR100_60_10,QLearning,7043,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,36,4.359139680862427
VFR100_60_10,RandomSelection,101112,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 86  7 55 94 40 85 49 71 89 27 16 34 66 81 31  3 41  8 72 91 90
 48 93  6 28 78 17 64 25 39  9 73 13 58 20 59 10 53 18 83 84 69  1 37  5
 61 92 74 50  2 44 52 26 46 29  0 38 32 97 24 35 95 57 54 76 98 14 19 45
 47 68 51 12 75 21 30 96 22  4 79 33 70 11 82 43 60 62 63 56 65 15 23 36
 42 87 77]",9886,36,1.5942366123199463
VFR100_60_10,QLearning,101112,"[67 80 88  7 55 94 86 58 71 40 85 89 27 16 34 66 17  0 81 31  3 13 41  8
 83 72 90 79 48 49 28 78 93 64 25 39  9 92 73 20 59 91 53 10 18 84 69  1
 37  5 74 61 50  2 44 52 26 46 29 38 32 97 35 24 95 51 57 54  6 76 98 14
 19 45 47 68 12 75 21 30 22  4 70 96 33 11 82 43 60 62 56 65 63 15 23 36
 42 87 77]",10015,"[67 80 88 71 55 86 19 58 40 85 27 16 34 31 13 66 17  0 35  3 41  8 49 89
 28 78 79 48 93 64 25 39  9 92 73 20 59 91 90 53 72 10 18 84 69  1 37  5
 21 74 61 50 33  2 52 44 26 46 29 38 94 32 12 97 81 24 95 57  6 54 76 14
 45 47 68 83 51 75 30 22  4 70 96 98 11 82 43 60 62 56 65 63  7 15 23 36
 42 87 77]",9860,48,5.716405391693115
